Date,MA200_LowCost,MA200_HighCost,Tech_Drift,Benchmark
2010-03-31,0.02971330574691078,0.027821909933280153,0.07710926210044566,0.03614418358414051
2010-04-30,0.031188001647917574,0.030737873303520402,0.02242540648294078,0.013473764974349933
2010-05-31,-0.008878568502154627,-0.012966653100879189,-0.11915933579594473,-0.04336154239961021
2010-06-30,0.015831352327482673,0.010831370724718292,-0.06357600285117593,-0.023802083920582362
2010-07-31,-0.031525123374667396,-0.03340700159169774,-0.03680944629221938,0.044473667617130896
2010-08-31,0.05192345680336441,0.049769912839743746,-0.009445688763334625,-0.02181793643618457
2010-09-30,0.00649352691396321,0.005714737819444871,0.06846667709860643,0.05320649314420489
2010-10-31,0.010261241541356325,0.00959402336352344,0.06337907186241942,0.02348612550055318
2010-11-30,-0.01583308960499663,-0.023349314824573808,-0.0017251572024890027,-0.003129003020089116
2010-12-31,0.02883406980328762,0.025915269487867487,0.04757059684777709,0.03694850870486088
2011-01-31,-0.019974375363302488,-0.02093335968104626,0.028278354401284123,0.013712055703952952
2011-02-28,0.04671972987294981,0.04735006724472535,0.031606822400672474,0.02204303482449843
2011-03-31,0.007743780001169487,0.008284703939554827,-0.0044828029025320015,-0.00046551356737323246
2011-04-30,0.05827089339434277,0.05884057075958671,0.028730825969897733,0.023715286343291675
2011-05-31,-0.03046025821874221,-0.035559812065592444,-0.012187050768512453,-0.0016930061629777393
2011-06-30,-0.021500835722172207,-0.021072824132356005,-0.05610200757455042,-0.011569080116147878
2011-07-31,0.03632786755686879,0.035628354662261996,0.016651506589987486,-0.005164984506792369
2011-08-31,0.08915010464216899,0.08723599544313076,-0.0665011048963593,-0.024949264489164902
2011-09-30,0.00811538839797854,0.004743461111810454,-0.013395025186054843,-0.03834024771111788
2011-10-31,-0.00971121611426251,-0.005446715316757222,0.028429635691059607,0.06582013039574086
2011-11-30,-0.0024976745024687386,-0.00703306417599503,-0.03706499251906903,-0.002767105756253163
2011-12-31,-0.050532848183646006,-0.0575957567681562,-0.05524106254304839,0.012070972184419215
2012-01-31,0.03711366286259454,0.035972930576763984,0.06273481340339826,0.030660296419795285
2012-02-29,-0.004517051591802157,-0.004062997900750487,0.06410017159399617,0.025855360710598907
2012-03-31,-0.0191561707874619,-0.026885141129214918,0.05053073898059046,0.01702702448882598
2012-04-30,0.0078017436835871035,0.004817393446748364,-0.011694924976827892,-0.00019199924356794185
2012-05-31,0.016805996987172556,0.012751678404455236,-0.0704015141906782,-0.03211593542211899
2012-06-30,0.009128932618039043,0.012435932466973165,0.036214341922154336,0.02458372274340248
2012-07-31,0.02590288167742294,0.02524157370589819,0.009975321890275834,0.012771752661326907
2012-08-31,0.007269725145110151,0.008640004075117558,0.05185130262397952,0.0150708253494507
2012-09-30,0.00982299094057737,0.00681269492507286,0.008884598379870656,0.016362460822323843
2012-10-31,-0.01736629637504339,-0.017315554144690992,-0.05279264496816849,-0.011005203128933161
2012-11-30,-0.003756755104881049,-0.006603319446740419,-0.008776307256123994,0.004728314279626611
2012-12-31,-0.034445191045306967,-0.040734550075495424,-0.027725578084265345,0.00452245353558367
2013-01-31,0.009712016455929229,-0.0010518110862959285,0.026218861463336518,0.02796943507804084
2013-02-28,0.004021654146684428,-0.00046740791036037344,0.003438974146264817,0.010213991915120069
2013-03-31,0.037971538848526,0.037971538848526,0.030247958236532924,0.023088917697235756
2013-04-30,-0.003712608485768376,-0.008165418964970805,0.025372822333927125,0.015620819474029934
2013-05-31,0.00772642760735498,0.0062702485490326865,0.03577495657104257,0.006082845725057906
2013-06-30,-0.013344819737392877,-0.013344819737392877,-0.02395235509532523,-0.014078319833454422
2013-07-31,0.051676903009165276,0.051676903009165276,0.06313997951211525,0.03188782902553622
2013-08-31,-0.029991919199150452,-0.029991919199150452,-0.0039587666134077715,-0.021236399275183615
2013-09-30,0.03164598783452566,0.03164598783452566,0.0483216440975236,0.02349191510701787
2013-10-31,0.04630690106539204,0.04630690106539204,0.049569195346194306,0.031095129811423483
2013-11-30,0.02963738660586057,0.02963738660586057,0.03551148091780565,0.016750063822782213
2013-12-31,0.025926347880601552,0.025926347880601552,0.02927096976789012,0.013301297500522224
2014-01-31,-0.03810992764656962,-0.042399703406889255,-0.01921317876847306,-0.015100482944436444
2014-02-28,0.016226000372257854,0.01007729975865912,0.05152448163767631,0.02878916103655782
2014-03-31,0.0005430134347477189,-0.0003663064526501225,-0.02733627604020461,0.004511646297386651
2014-04-30,0.0059274287851651675,0.002076046088354433,-0.0031933828719035162,0.0076545052670682345
2014-05-31,0.01729873456987252,0.013231244130011532,0.04485593484254213,0.018708394650930993
2014-06-30,0.008163744127141381,0.006627180398823818,0.031238445967815,0.01214380885814692
2014-07-31,-0.014273406272237499,-0.014349164745337428,0.01181940415720062,-0.008953616572059953
2014-08-31,0.02170369377067871,0.015289248265592636,0.0500948326667392,0.02826383006254396
2014-09-30,-0.020695341602847694,-0.02159803854002451,-0.007566469658648378,-0.010647947495312171
2014-10-31,0.022144557573423596,0.0175394391895205,0.026420043496710566,0.01877045638257946
2014-11-30,0.028530940303096886,0.02857016473824192,0.04546344051080542,0.01908571377419066
2014-12-31,0.01433497289773289,0.015335016692914483,-0.022406286910822137,-0.0006359201517008861
2015-01-31,0.034724786428967036,0.03416993535192159,-0.02082318637261471,-0.00951392971406595
2015-02-28,-0.013645486262025552,-0.01485131372566284,0.07220550040717066,0.029776007395414528
2015-03-31,-0.002628520257055622,-0.002300504213500587,-0.02358948998629118,-0.007800445095691888
2015-04-30,-0.012111639559746923,-0.01229257548790541,0.019223424470804718,0.004677255800902502
2015-05-31,-0.0266941969417267,-0.03462997817114699,0.02248459297375227,0.006034006800785141
2015-06-30,-0.020312450732793197,-0.020312450732793197,-0.024841299760866353,-0.016308108818126166
2015-07-31,0.022589383260572804,0.022589383260572804,0.04557788367916449,0.017177136421816286
2015-08-31,-0.0646348985993418,-0.07438681227086374,-0.08576302960063265,-0.0375734351124285
2015-09-30,-0.003968995374645901,-0.005468995374645846,-0.014840139804194852,-0.011609104414920024
2015-10-31,-0.03759506790160183,-0.05338593390876423,0.04675088405747707,0.05074530332828231
2015-11-30,-0.00115158599137688,-0.0041484734670869106,0.006088520538306552,0.0007798272957775243
2015-12-31,-0.08037813666626292,-0.09687675530642614,-0.015947778495340792,-0.010813327604679568
2016-01-31,0.0471179489289939,0.043971022613459976,-0.03266706844259504,-0.02486506425689916
2016-02-29,0.061685809796386826,0.05983719232286999,0.0,0.003416545351295097
2016-03-31,0.00024496855399935846,-0.001352963161045273,0.00047991310724060376,0.04364877078985541
2016-04-30,0.015445608790455978,0.01585939689486171,-0.02722648675289041,0.0035081995696892854
2016-05-31,-0.012340450444755846,-0.012534897620341878,0.006626996917647121,0.01036267448085959
2016-06-30,0.04563790564637071,0.04399768703978091,-0.05964863347199689,0.010237592930723238
2016-07-31,0.02587835091260704,0.025893713087582704,0.07097545523486559,0.024019214041699044
2016-08-31,-0.013658430282851297,-0.013868216417924573,0.010500640436416298,-0.00010625814735709671
2016-09-30,-0.002688603918560073,-0.002660518862182437,0.02213526162176116,0.00039405004294956747
2016-10-31,-0.04898693789539632,-0.061395283473616,-0.014572107833789483,-0.013640290160854995
2016-11-30,0.0312790029659209,0.029941560795407884,0.004359290377736524,0.011548635477101277
2016-12-31,0.02027187881902992,0.02027187881902992,0.011322402222045946,0.01320649730593626
2017-01-31,0.017894787736228546,0.017894787736228546,0.051401065500583654,0.01162806676424033
2017-02-28,0.03929160206294302,0.03929160206294302,0.043750672754819586,0.026076489480435505
2017-03-31,0.0012499020901366453,0.0012499020901366453,0.020268395392267324,0.0006264527728938596
2017-04-30,0.0012927531726747432,-0.00019288832268016254,0.027270490796032387,0.009665837645679964
2017-05-31,-0.007938296030278402,-0.015003022970465407,0.03897320159860618,0.011306356432922104
2017-06-30,-0.00363762991084704,-0.005754520163148036,-0.023179737932252698,0.003803884341639474
2017-07-31,0.008669149535837306,0.006605551989954606,0.0406131045700604,0.01366291903234318
2017-08-31,0.026397025090763027,0.026304858909595552,0.020736148353781347,0.005617786330622376
2017-09-30,-0.012732699827484928,-0.012435725543401333,-0.002952284725332266,0.009781217144641419
2017-10-31,0.00526728253854869,0.005148332527786792,0.04606401415185979,0.014506938332055297
2017-11-30,0.01405520322604148,0.013845417724175801,0.019717154257344438,0.017681652897877598
2017-12-31,0.015422889703666787,0.013353185142348734,0.006031068335341283,0.009209103751908865
2018-01-31,0.02069928780876773,0.017460114084507428,0.08757091967903752,0.028880830809745683
2018-02-28,-0.028508703596433316,-0.028115910523674792,-0.012927910049962965,-0.025246746196088354
2018-03-31,-0.01029871272226257,-0.01042303837557279,-0.040788455484706665,-0.013480626539870921
2018-04-30,-0.002418526073565519,-0.0019344663533142903,0.005058176083156063,-0.0004006928704377577
2018-05-31,-0.012588973780724433,-0.02016420162550281,0.05672938864055577,0.017339438478062075
2018-06-30,7.960823096664349e-05,-0.001428901206404598,0.011450352536437336,0.003944774402288909
2018-07-31,0.011192532701498337,0.009264714419797482,0.027964346655605654,0.022025586025863575
2018-08-31,0.012388577111745791,0.007728947072030312,0.05780634529808104,0.021409737117912275
2018-09-30,-0.0008436652585479543,-0.005383436088307159,-0.0028161056525151107,0.001103397116353877
2018-10-31,-0.07314046096822135,-0.07731499354977955,-0.13547031772890716,-0.043963605375024306
2018-11-30,-0.013400670720389751,-0.019282229275797147,-0.040271707171700366,0.014525461085888036
2018-12-31,0.012735746685828886,0.0036614975068260947,-0.03933710499254839,-0.04551219244641136
2019-01-31,0.01638012180689352,0.016258945849426665,0.0,0.05151981811775053
2019-02-28,-0.007222825118196274,-0.010304970287679516,0.006978260544697301,0.018923174527759157
2019-03-31,0.019110177911117132,0.019060455458583814,0.01860164619702842,0.019533047968834927
2019-04-30,0.004895622038784797,0.004473931430202471,0.05499251560575846,0.023557216235656542
2019-05-31,0.00596547202365616,0.006186121327841132,-0.08225152113658474,-0.031185835267824813
2019-06-30,0.04724824074930578,0.04500620962331192,0.045393438812065146,0.0458791983457687
2019-07-31,0.005930030698836353,0.006077232884063255,0.023347885705085503,0.009851002319544833
2019-08-31,0.05680309918477566,0.057182038711708794,-0.01899507230871167,0.0015271365053708408
2019-09-30,-0.014696992905046113,-0.013741848917190325,0.009178769871248216,0.00926458543490849
2019-10-31,0.012152011179692224,0.012286449522392884,0.043800666517122444,0.01426928101570879
2019-11-30,-0.00043066156736237815,-0.00032424742521475203,0.040694121704995645,0.021472713165600066
2019-12-31,0.011621301706241649,0.010862874395158872,0.038863720932889034,0.017233884159927104
2020-01-31,0.03921101152134865,0.04026060018928268,0.03038438631257545,0.008008168825449857
2020-02-29,-0.007853470451829603,-0.009397547820612195,-0.060574548168831344,-0.04162262232276326
2020-03-31,0.043055968002917444,0.03903110881684202,-0.10176237484894446,-0.07137789121799032
2020-04-30,0.04267356767054631,0.042371260551840484,0.09089471878581801,0.0833333732442294
2020-05-31,0.007801559825945992,0.006052237171106922,0.06600860497905314,0.031580654092738136
2020-06-30,0.016208129210856015,0.017254804199353657,0.06286685710353446,0.014112363137829709
2020-07-31,0.07069850881990103,0.07027157304529119,0.07346533092067031,0.040626563434057905
2020-08-31,0.0060148436107720915,0.004636762775720227,0.10944710771273503,0.03797210153324149
2020-09-30,-0.025354241195667537,-0.02360631773253674,-0.05778619435660226,-0.02246981444274032
2020-10-31,-0.024139211208642153,-0.027955820824459465,-0.030449215936567908,-0.016822311447781457
2020-11-30,0.015379389795948883,0.010323926671687689,0.11225798569391054,0.06935501245506015
2020-12-31,0.047767504592358456,0.04615492343762373,0.04902417179121432,0.022513818993728618
2021-01-31,-0.030105247789296685,-0.03412068913544708,0.0026137528044545277,-0.008849803132767287
2021-02-28,0.013467485310785232,0.010450486625242394,-0.0013355195276794074,0.010552917233621173
2021-03-31,0.04539944555123521,0.04539944555123521,0.01716801960208425,0.022543354262343218
2021-04-30,0.052910371706766046,0.052910371706766046,0.05909806642867266,0.034556445977123484
2021-05-31,0.011130222735722839,0.009597427301523798,-0.01201223664126505,0.0048859727339019
2021-06-30,-0.0014192816167398759,-0.003041566479323632,0.06262154503982642,0.016833181792588414
2021-07-31,0.012611273724666416,0.007365308749428534,0.028609141934363036,0.019275843960762096
2021-08-31,0.009283949427722815,0.0062372406509210165,0.04218670344436881,0.01701311863759125
2021-09-30,-0.05212551454225389,-0.05714204739528428,-0.05683156863711969,-0.03163236524427582
2021-10-31,0.01919791560536166,0.0053510597181458674,0.07864025466591729,0.041651313192803796
2021-11-30,0.009995238150512398,0.006771284280752132,0.01996847581897998,-0.0035401878928730257
2021-12-31,0.01596499902647408,0.013649738026203284,0.011523297358592144,0.026376796810975156
2022-01-31,-0.07229546720987046,-0.08533089546850992,-0.09126772972265862,-0.03943952797496453
2022-02-28,0.015202774157373256,0.005970745487284823,-0.05653573215548646,-0.02190096874408931
2022-03-31,0.016484877994679792,0.01515110882147308,-0.012039625601025894,0.011468758172214155
2022-04-30,-0.038450478961201795,-0.03990086476262089,-0.02319275200764992,-0.06768332380685838
2022-05-31,-0.05206969390669858,-0.05776840105367442,0.0,0.005413828296629619
2022-06-30,-0.031200598874188468,-0.04132813270214686,0.0,-0.05554722066308604
2022-07-31,0.0,0.0,0.0,0.065298126325396
2022-08-31,-0.008094234513702059,-0.011079837463406572,0.0,-0.03637385459883058
2022-09-30,0.0,0.0,0.0,-0.07196754703894448
2022-10-31,0.0,0.0,0.0,0.04327560747330117
2022-11-30,0.0,0.0,0.0,0.04902405570036561
2022-12-31,-0.041924812374286025,-0.05342543596842386,0.0,-0.0380515846785604
2023-01-31,0.05699922371881394,0.05220485798333896,-0.01145003869317962,0.051257891170858993
2023-02-28,-0.037532104625452534,-0.039546101128774214,-0.004085533331443791,-0.02562755280496276
2023-03-31,0.023522308948838555,0.011457111761811856,0.08579214247775924,0.03339483292180989
2023-04-30,0.0012035080065888604,-0.0036756349628351837,0.005079104229655851,0.012077148469256782
2023-05-31,-0.023882286758802995,-0.028701775821732278,0.07883779009890879,-0.001565172498215417
2023-06-30,0.01708436752766329,0.01298860028005433,0.06303846885222342,0.03702993817463529
2023-07-31,0.020319943855277023,0.014187735619233477,0.03860111400565103,0.019477102379860334
2023-08-31,-0.01818445611217856,-0.021149231301726634,-0.014830019890653912,-0.01214647881770925
2023-09-30,-0.044016513050123995,-0.051270955604536095,-0.050798726620851276,-0.038763466987803086
2023-10-31,0.0005322096365592,-0.002625475425535373,-0.020654670010912368,-0.01909435839285878
2023-11-30,0.04614337576370109,0.04109450276398019,0.10818806104583745,0.07304706766382862
2023-12-31,0.03148046080398981,0.030504573381629374,0.05586963199030892,0.042276269020099067
2024-01-31,-0.004530204830156204,-0.0066536079981305285,0.018192109160330094,0.009044543116898618
2024-02-29,0.011691761154860592,0.008773612034180589,0.05283358817213091,0.02502839766255094
2024-03-31,0.04022499829131343,0.03676806248865039,0.01274965703481623,0.023263697286145302
2024-04-30,-0.023032294479031767,-0.02595416955391805,-0.04373772350668559,-0.03396707259219023
2024-05-31,0.027022073768254717,0.025107525567343192,0.06151809246301343,0.036962355489734255
2024-06-30,0.013296476613083197,0.012340494044536188,0.06470133815440948,0.024678238969257915
2024-07-31,0.032002038477710215,0.02982476058581196,-0.016781128293002823,0.017101561494922812
2024-08-31,0.02177706036990834,0.02232676527135058,0.011038692135344474,0.020323976336110938
2024-09-30,0.030784802235312103,0.030718404218801787,0.026215968174149173,0.018134593849378433
2024-10-31,-0.013292317453324598,-0.01710456882921696,-0.008646321030916782,-0.01530123611394707
2024-11-30,0.006665873202420958,0.0018542028831354251,0.05350822073916661,0.040156770765552796
2024-12-31,-0.029927844234211576,-0.03092900037186741,0.004540344516270167,-0.02106647915910398
2025-01-31,0.04742037519542186,0.04729421767992914,0.021633983920357203,0.01827902720995911
2025-02-28,0.010373906112746578,0.008463247209495428,-0.027034642160199573,0.0013392828455500716
2025-03-31,0.04246376156329279,0.03377537337478942,-0.05839802612737355,-0.033402785646486355
2025-04-30,0.0711422800148811,0.0679411467147899,0.0,-0.001056337713019606
2025-05-31,-0.004571474586386959,-0.005690439473555853,0.021668486722389302,0.035051929872935705
2025-06-30,0.027635149003985005,0.027742098639364166,0.06385834083613529,0.036616344491237296
2025-07-31,0.00873284166115429,0.00843308599481718,0.024236885002931752,0.012735799444441476
2025-08-31,0.017373651822907288,0.010756201861008563,0.009539707594465208,0.017230498612387235
2025-09-30,0.06598681710196064,0.06365272261624555,0.05376216453751215,0.025858692961974183
2025-10-31,0.024591213578846194,0.02548045690694778,0.0478038750111589,0.016962410318341226
2025-11-30,0.015431405087643624,0.014917226369710379,-0.02352677384178714,0.0010687211767692606
