date,Portfolio_Daily_Ret,Portfolio_Gross_Ret,Borrow_Cost_Daily,Gross_Exposure,Borrow_Ratio,Equity_Curve,Drawdown,Regime,Regime_Source,Trend_Growth,Trend_Inflation_Blended,Market_Stress_Score,W_SPY,W_EFA,W_EEM,W_IWM,W_TLT,W_IEF,W_LQD,W_TIP,W_DBC,W_GLD,W_SGOV,Benchmark_SPY,Benchmark_TLT,Benchmark_IEF,Benchmark_GLD
1991-07-17,-0.0004948313686374724,-0.0004948313686374724,0.0,0.5973278632548298,0.0,0.7790682403209411,-0.2910961316550726,2,MACRO_QUADRANT,0.8695016778255128,-1.3757898794061674,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1197213799742052,1.0801739186649608,1.0,0.8502748367010313
1991-07-18,0.006598581348768859,0.006598581348768859,0.0,0.5973278632548298,0.0,0.784208985480941,-0.2864183718113417,2,MACRO_QUADRANT,0.8600933427277968,-1.3576771979515305,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320907554348698,1.0801739186649608,1.0,0.8489923941888345
1991-07-19,-0.0017945293130478455,-0.0017945293130478455,0.0,0.5973278632548298,0.0,0.78280169946894,-0.28769891496037864,2,MACRO_QUADRANT,0.8509999233005401,-1.3400384491899526,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1286896583646806,1.0824511025304255,1.0,0.8477099516766379
1991-07-22,-0.001964101428706365,-0.001964101428706365,0.0,0.5973278632548298,0.0,0.7812641975326192,-0.2890979465391741,2,MACRO_QUADRANT,0.8422036824201867,-1.3228444295597004,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1249783615929536,1.0824511025304255,1.0,0.8438626241400475
1991-07-23,-0.00541825129964074,-0.00541825129964074,0.0,0.5973278632548298,0.0,0.7770311117789753,-0.29294979251425546,2,MACRO_QUADRANT,0.8336881983089387,-1.3060685128434664,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1147738895689048,1.0801739186649608,1.0,0.8425801816278508
1991-07-24,-0.0013255986257683502,-0.0013255986257683502,0.0,0.5973278632548298,0.0,0.7760010804050219,-0.29388705729764775,2,MACRO_QUADRANT,0.8248942130295385,-1.2887163330861124,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1122999672442324,1.0881492538229784,1.0,0.8412977391156542
1991-07-25,0.0038195645730564197,0.0038195645730564197,0.0,0.5973278632548298,0.0,0.7789650666403903,-0.29119001331712535,2,MACRO_QUADRANT,0.816368139803035,-1.2717622590207556,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1194124791674966,1.0927076845678227,1.0,0.8400152966034574
1991-07-26,-0.00016514710052447685,-0.00016514710052447685,0.0,0.5973278632548298,0.0,0.7788364228182247,-0.2913070712312489,2,MACRO_QUADRANT,0.808095420297075,-1.2551838768298886,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119102987954048,1.0915682348877083,1.0,0.8387328540912607
1991-07-29,0.0036312157158841537,0.0036312157158841537,0.0,0.5973278632548298,0.0,0.7816645458768653,-0.2887336543305678,2,MACRO_QUADRANT,0.8000625710225304,-1.238960556595821,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1259061267452113,1.0915682348877083,1.0,0.8348855265546705
1991-07-30,0.005577918542702886,0.005577918542702886,0.0,0.5973278632548298,0.0,0.7860246070414854,-0.2847662685922577,2,MACRO_QUADRANT,0.7922571003235109,-1.223073286002799,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1364199719013608,1.0915682348877083,1.0,0.8336030840424739
1991-07-31,0.0017878792134364168,0.0017878792134364168,0.0,0.5973278632548298,0.0,0.7874299240976644,-0.28348751707112513,2,MACRO_QUADRANT,0.7846674387534125,-1.2075045299413785,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1398214232155943,1.102581530694443,1.0,0.8323206415302772
1991-08-01,-0.0009723360134736373,-0.0009723360134736373,0.0,0.5973278632548298,0.0,0.7866642776243774,-0.28418420796238036,2,MACRO_QUADRANT,0.7772828823284332,-1.1922381133793012,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1379660109924272,1.0991403384869787,1.0,0.8310381990180803
1991-08-02,0.00016251650463926034,0.00016251650463926034,0.0,0.5973278632548298,0.0,0.7867921235531015,-0.2840678760818928,2,MACRO_QUADRANT,0.7698533040767768,-1.1759472509485807,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138275620287224,1.1152018839382902,1.0,0.8313085935236642
1991-08-05,-0.002920969400473382,-0.002920969400473382,0.0,0.5973278632548298,0.0,0.7844939278356694,-0.28615909190867356,2,MACRO_QUADRANT,0.7626059728920328,-1.1599571623800884,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1327093836177227,1.1163499110922248,1.0,0.832119777040415
1991-08-06,0.008805596310113913,0.008805596310113913,0.0,0.5973278632548298,0.0,0.791401864671926,-0.2798732970423762,2,MACRO_QUADRANT,0.7555324770449199,-1.1442542775297224,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1494073851381381,1.1232340110019174,1.0,0.8323901715459987
1991-08-07,0.00016053060143380324,0.00016053060143380324,0.0,0.5973278632548298,0.0,0.7915289088892377,-0.2797576946696418,2,MACRO_QUADRANT,0.7486251757575381,-1.1288261694131463,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1497162859448462,1.1232340110019174,1.0,0.8326605660515825
1991-08-08,-0.0017672026310618931,-0.0017672026310618931,0.0,0.5973278632548298,0.0,0.790130116918887,-0.28103050876662367,2,MACRO_QUADRANT,0.7418772172347461,-1.1136615400928789,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1463148346306127,1.1174986605597443,1.0,0.8329309605571662
1991-08-09,-0.00322247326432893,-0.00322247326432893,0.0,0.5973278632548298,0.0,0.7875839437417749,-0.28334736872999133,2,MACRO_QUADRANT,0.7352825793059283,-1.0987502322150786,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1401306782663467,1.11520188393829,1.0,0.8332013550627497
1991-08-12,0.001458077475794418,0.001458077475794418,0.0,0.5973278632548298,0.0,0.7887323021504421,-0.2823024336703677,2,MACRO_QUADRANT,0.7288361384007508,-1.0840832708323955,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1429137375604235,1.1174986605597437,1.0,0.8340125385795009
1991-08-13,0.0024241704827156494,0.0024241704827156494,0.0,0.5973278632548298,0.0,0.7906443237160796,-0.28056261241455455,2,MACRO_QUADRANT,0.7225337750698898,-1.0696529424365153,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147552090996319,1.1220861644263789,1.0,0.8342829330850845
1991-08-14,0.0006439595847059838,0.0006439595847059838,0.0,0.5973278632548298,0.0,0.79115346670643,-0.280099323813223,2,MACRO_QUADRANT,2.809056335792655,-0.15512509733378016,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1487892292806774,1.132412810881508,1.0,0.8345533275906681
1991-08-15,-0.0008041900721428166,-0.0008041900721428166,0.0,0.5973278632548298,0.0,0.7905172289429634,-0.2806782607899413,2,MACRO_QUADRANT,2.7137076386039567,-0.14281299412484086,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1472425997828701,1.1289703546252698,1.0,0.8348237220962516
1991-08-16,-0.005634952178804937,-0.005634952178804937,0.0,0.5973278632548298,0.0,0.7860627021613484,-0.2847316043915647,2,MACRO_QUADRANT,2.629992384564969,-0.13007409655636834,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1364199719013603,1.130117930333214,1.0,0.8350941166018354
1991-08-19,-0.01397848950117831,-0.01397848950117831,0.0,0.5973278632548298,0.0,0.7750747329319182,-0.2947299761501019,2,MACRO_QUADRANT,2.555593809634331,-0.11685425422082044,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1098258087568638,1.1278231400741183,1.0,0.8359053001185864
1991-08-20,0.004660121617451641,0.004660121617451641,0.0,0.5973278632548298,0.0,0.7786866754499947,-0.2914433320658184,2,MACRO_QUADRANT,2.4888170294899195,-0.10308908698383297,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184842416898462,1.1289703546252703,1.0,0.8361756946241701
1991-08-21,0.01750549039788866,0.01750549039788866,0.0,0.5973278632548298,0.0,0.7923179675700484,-0.27903970011893664,2,MACRO_QUADRANT,2.4283910352788247,-0.08870116117862714,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1512629154426532,1.1312652351735641,1.0,0.8364460891297535
1991-08-22,0.0011228833370122455,0.0011228833370122455,0.0,0.5973278632548298,0.0,0.7932076482134481,-0.2782301458115529,2,MACRO_QUADRANT,2.373343107642464,-0.07359612115159504,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1534271103911806,1.134706878827019,1.0,0.8367164836353373
1991-08-23,0.004323623868002741,0.004323623868002741,0.0,0.5973278632548298,0.0,0.7966371797335461,-0.2751094844427789,2,MACRO_QUADRANT,2.322916367416206,-0.05765727820558693,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161775934029366,1.124380774107079,1.0,0.8369868781409211
1991-08-26,-0.00031752168408169914,-0.00031752168408169914,0.0,0.5973278632548298,0.0,0.796384230154635,-0.27533965290005347,2,MACRO_QUADRANT,2.276514067308649,-0.04073786079179399,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161158368578646,1.1220861644263795,1.0,0.8377980616576719
1991-08-27,-0.001113800016864938,-0.001113800016864938,0.0,0.5973278632548298,0.0,0.7954972173856578,-0.2761467796068747,2,MACRO_QUADRANT,2.2336610494665647,-0.022649610525380143,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1589932289793334,1.1243807741070786,1.0,0.8380684561632554
1991-08-28,0.005578369075091379,0.005578369075091379,0.0,0.5973278632548298,0.0,0.7999347944624433,-0.27210885918732836,2,MACRO_QUADRANT,2.193976575235256,-0.0031454668880849246,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698169195929762,1.133559664275867,1.0,0.8383388506688393
1991-08-29,-0.0003160023683880396,-0.0003160023683880396,0.0,0.5973278632548298,0.0,0.7996820131728372,-0.2723388745117538,2,MACRO_QUADRANT,2.1571549170170865,0.018107706748939842,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1691980552474266,1.140444757366739,1.0,0.8386092451744229
1991-08-30,-0.0014217679551400252,-0.0014217679551400252,0.0,0.5973278632548298,0.0,0.7985450509122062,-0.2733734397821741,2,MACRO_QUADRANT,2.1229514108649186,0.041574000679799154,0.0,0.5973278632548298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1664151140346983,1.1410216150534465,1.0,0.8388796396800066
1991-09-02,0.0,0.0,0.0,0.6729528756668478,0.0,0.7985450509122062,-0.2733734397821741,2,MACRO_QUADRANT,2.091172481935893,0.06792631098543006,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1664151140346983,1.1410216150534465,1.0,0.8399712609268343
1991-09-03,-0.0023041272956145645,-0.0023041272956145645,0.0,0.6729528756668478,0.0,0.7967051014636214,-0.2750476798732906,2,MACRO_QUADRANT,2.0616686812614176,0.09819053382439541,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1571382890815587,1.1421761430296444,1.0,0.8405220931624943
1991-09-04,-0.004251696630435764,-0.004251696630435764,0.0,0.6729528756668478,0.0,0.7933177530682776,-0.2781299572099999,2,MACRO_QUADRANT,2.0343301308274686,0.13403588988548157,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1509533061478558,1.1387117464982668,1.0,0.8410729253981548
1991-09-05,-0.0016790103556819597,-0.0016790103556819597,0.0,0.6729528756668478,0.0,0.7919857643455296,-0.27934198448730085,2,MACRO_QUADRANT,2.009084037347453,0.17842790062257874,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1481708372605197,1.1375567670760778,1.0,0.8416237576338154
1991-09-06,-0.0007381329096456559,-0.0007381329096456559,0.0,0.6729528756668478,0.0,0.7914011735888953,-0.2798739258851507,2,MACRO_QUADRANT,1.9858941519925737,0.23734372218944194,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1481708372605197,1.144486824187607,1.0,0.8421745898694758
1991-09-09,-0.00266715617447852,-0.00266715617447852,0.0,0.6729528756668478,0.0,0.7892903830622681,-0.28179461459012917,2,MACRO_QUADRANT,1.9647622621411465,0.32548997740665525,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.146934289382902,1.1479501372486076,1.0,0.843827086576457
1991-09-10,-0.0019048519161270715,-0.0019048519161270715,0.0,0.6729528756668478,0.0,0.7877869017637112,-0.2831626894946999,2,MACRO_QUADRANT,1.9457320405519567,0.4957261591762947,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.135801816043899,1.1456413521638054,1.0,0.8443779188121175
1991-09-11,0.0017557138137120896,0.0017557138137120896,0.0,0.6729528756668478,0.0,0.7891700301093992,-0.28190412832646156,2,MACRO_QUADRANT,1.9096075540282857,0.4804115217582987,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1370384820028652,1.1444868241876072,1.0,0.8449287510477781
1991-09-12,0.0002138251213152642,0.0002138251213152642,0.0,0.6729528756668478,0.0,0.7893387744868258,-0.2817505813895849,2,MACRO_QUADRANT,1.875346845684835,0.4657934427119905,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.143841384631332,1.1525696937805712,1.0,0.8454795832834383
1991-09-13,-0.0011642674489427394,-0.0011642674489427394,0.0,0.6729528756668478,0.0,0.7884197730455024,-0.28258681580789513,2,MACRO_QUADRANT,1.8434706235828635,0.4526207644622594,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1327093836177218,1.1525696937805712,1.0,0.8460304155190985
1991-09-16,0.002086532851152589,0.002086532851152589,0.0,0.6729528756668478,0.0,0.7900648368024601,-0.2810899096312283,2,MACRO_QUADRANT,1.8130815074271687,0.4400449175931534,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1395118139207965,1.1548790206005621,1.0,0.8476829122260798
1991-09-17,-0.002498140208180954,-0.002498140208180954,0.0,0.6729528756668478,0.0,0.788091144066574,-0.28288584783404547,2,MACRO_QUADRANT,1.7840392636711488,0.428023225740305,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.138893894226032,1.157189792047723,1.0,0.8482337444617403
1991-09-18,0.004055533022128881,0.004055533022128881,0.0,0.6729528756668478,0.0,0.7912872737257832,-0.2799775677093006,2,MACRO_QUADRANT,1.7562219719123229,0.41651714040186427,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1429137375604224,1.1548790206005621,1.0,0.8487845766974005
1991-09-19,-0.0019793157703738495,-0.0019793157703738495,0.0,0.6729528756668478,0.0,0.7897210663460017,-0.28140271946455647,2,MACRO_QUADRANT,1.7295230082112605,0.40549173956338735,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1450786409970384,1.1560351737823265,1.0,0.8493354089330609
1991-09-20,-0.0005820536752146668,-0.0005820536752146668,0.0,0.6729528756668478,0.0,0.7892614062969405,-0.2818209816526914,2,MACRO_QUADRANT,1.7038486160646027,0.3949152989520277,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1463148346306116,1.1583451326267045,1.0,0.8498862411687214
1991-09-23,0.00032240134695639714,0.00032240134695639714,0.0,0.6729528756668478,0.0,0.7895158652374314,-0.2815894397698203,2,MACRO_QUADRANT,1.679115934123443,0.384758923779926,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.140439579073054,1.1594995703137048,1.0,0.8515387378757024
1991-09-24,0.0032040050134999453,0.0032040050134999453,0.0,0.6729528756668478,0.0,0.79204547802789,-0.2792876487330914,2,MACRO_QUADRANT,1.6552513823019839,0.37499623112316477,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.146006406149296,1.1583451326267047,1.0,0.8520895701113628
1991-09-25,-0.0005610030235434508,-0.0005610030235434508,0.0,0.6729528756668478,0.0,0.7916011381199325,-0.2796919705412573,2,MACRO_QUADRANT,1.5712866695184782,0.17017025497629862,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.143841384631332,1.1571897920477234,1.0,0.8526404023470233
1991-09-26,-0.0024731032876460866,-0.0024731032876460866,0.0,0.6729528756668478,0.0,0.7896434267427437,-0.28147336669702955,2,MACRO_QUADRANT,1.5507764401545554,0.1646082750330598,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1425985784422636,1.1583451326267045,1.0,0.8531912345826839
1991-09-27,0.0014959573714205586,0.0014959573714205586,0.0,0.6729528756668478,0.0,0.7908246996477734,-0.2803984814833779,2,MACRO_QUADRANT,1.530849038770879,0.15926120696780555,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1407332473858534,1.1664289954008473,1.0,0.8537420668183442
1991-09-30,0.0019400940551277282,0.0019400940551277282,0.0,0.6729528756668478,0.0,0.7923589739462081,-0.279002386855243,2,MACRO_QUADRANT,1.5114660306848051,0.15411690835275935,0.0,0.2115151755688278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46143770009802004,0.0,0.0,1.1469488133887218,1.1746786291427156,1.0,0.8553945635253255
1991-10-01,0.0029090327510039485,0.0029090327510039485,0.0,0.7310420967848423,0.0,0.7946639721519696,-0.2769049811852091,2,MACRO_QUADRANT,1.4925923638301162,0.14916416151130796,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1506777042813199,1.1758392064951868,1.0,0.855945395760986
1991-10-02,0.0003236968628638039,0.0003236968628638039,0.0,0.7310420967848423,0.0,0.794921202386786,-0.27667091759606643,2,MACRO_QUADRANT,1.4741959717974447,0.14439258528776705,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1481917376591384,1.1746786291427151,1.0,0.8566754609260617
1991-10-03,-0.0004338940428991584,-0.0004338940428991584,0.0,0.7310420967848423,0.0,0.7945762908124961,-0.2769847657759772,2,MACRO_QUADRANT,1.4562474316945677,0.13979255689938203,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1370049468999954,1.1723542240266402,1.0,0.8574055260911376
1991-10-04,-0.0018828326133070534,-0.0018828326133070534,0.0,0.7310420967848423,0.0,0.7930802366583939,-0.278346082438892,2,MACRO_QUADRANT,1.4387196679806387,0.13535514253615438,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1279943953868894,1.1781640630572519,1.0,0.8581355912562134
1991-10-07,0.0018806342438596319,0.0018806342438596319,0.0,0.7310420967848423,0.0,0.7945717305095819,-0.2769889153693112,2,MACRO_QUADRANT,1.4215876950303976,0.13107203557392033,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1230215174917413,1.1781640630572519,1.0,0.8603257867514409
1991-10-08,0.00035460528905585697,0.00035460528905585697,0.0,0.7310420967848423,0.0,0.794853489847755,-0.276732531814655,2,MACRO_QUADRANT,1.4048283924648013,0.12693550143268076,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1261298908999162,1.1758392064951866,1.0,0.8610558519165166
1991-10-09,-0.0029277189525457287,-0.0029277189525457287,0.0,0.7310420967848423,0.0,0.7925263822210306,-0.27885005568902105,2,MACRO_QUADRANT,1.3884203083139528,0.12293832825155361,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1149426278153811,1.163059402527482,1.0,0.8617859170815925
1991-10-10,0.0011117294602075248,0.0011117294602075248,0.0,0.7310420967848423,0.0,0.7934074571481373,-0.27804833205070356,2,MACRO_QUADRANT,1.3723434859106518,0.11907378266878847,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1261298908999162,1.1560880832524176,1.0,0.8625159822466684
1991-10-11,0.0028418453771790167,0.0028418453771790167,0.0,0.7310420967848423,0.0,0.7956621984624531,-0.2759966570405952,2,MACRO_QUADRANT,1.3565793110897884,0.11533557009392634,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.128925821060939,1.1677063166864716,1.0,0.8632460474117442
1991-10-14,0.004818893768836744,0.004818893768836744,0.0,0.7310420967848423,0.0,0.7994964100727228,-0.2725077618425911,2,MACRO_QUADRANT,1.3411103768223636,0.11171779894261412,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1435309487670977,1.1665451073096134,1.0,0.8654362429069719
1991-10-15,0.004535167271598904,0.004535167271598904,0.0,0.7310420967848423,0.0,0.8031222600254454,-0.2692084628537574,2,MACRO_QUADRANT,1.325920362868249,0.10821494837538718,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1568925617960992,1.1677063166864716,1.0,0.8661663080720475
1991-10-16,0.0039828534169211146,0.0039828534169211146,0.0,0.7310420967848423,0.0,0.8063209782629931,-0.2662978272829775,2,MACRO_QUADRANT,1.3109939284087535,0.1048218391419496,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1624853667689303,1.1688688804013017,1.0,0.8668963732371233
1991-10-17,0.0018444751293349593,0.0018444751293349593,0.0,0.7310420967848423,0.0,0.8078082172536603,-0.2649445318730619,2,MACRO_QUADRANT,1.2963166159344284,0.10153360718394087,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.159688964282515,1.1560880832524179,1.0,0.8676264384021992
1991-10-18,0.004415449409255534,0.004415449409255534,0.0,0.7310420967848423,0.0,0.8113750535693246,-0.26169893164055086,2,MACRO_QUADRANT,1.2818747649281528,0.09834567969318853,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.159688964282515,1.1607357197249926,1.0,0.8683565035672751
1991-10-21,-0.0007852947048202165,-0.0007852947048202165,0.0,0.7310420967848423,0.0,0.8107378850361333,-0.2622787155600967,2,MACRO_QUADRANT,1.2676554341089532,0.09525375336025844,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1544068313366145,1.1491164028205614,1.0,0.8705466990625027
1991-10-22,-0.0010402721798100493,-0.0010402721798100493,0.0,0.7310420967848423,0.0,0.8098944969692121,-0.26304614648875335,2,MACRO_QUADRANT,1.2536463311972719,0.09225377458066293,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1478815379576013,1.1467919977044863,1.0,0.8712767642275786
1991-10-23,-0.003889913604078577,-0.003889913604078577,0.0,0.7310420967848423,0.0,0.8067440773475832,-0.2659128333091048,2,MACRO_QUADRANT,1.2398357493355359,0.0893419214141697,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1481917376591386,1.1479544711301184,1.0,0.8720068293926546
1991-10-24,0.00019260059964396688,0.00019260059964396688,0.0,0.7310420967848423,0.0,0.8068994567406397,-0.2657714476806092,2,MACRO_QUADRANT,1.2262125094565148,0.0865145871169734,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1394910316035256,1.1526023784702872,1.0,0.8727368945577304
1991-10-25,-0.005569442546442349,-0.005569442546442349,0.0,0.7310420967848423,0.0,0.8024054765755672,-0.2698606914187095,2,MACRO_QUADRANT,1.208791845739691,0.08294441079352068,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1373153827642297,1.1514408982258346,1.0,0.8734669597228064
1991-10-28,0.0023657984550157106,0.0023657984550157106,0.0,0.7310420967848423,0.0,0.8043038062123457,-0.2681333289705218,2,MACRO_QUADRANT,1.1916473316713458,0.07944661773804432,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1531635528221533,1.1537629558227587,1.0,0.8756571552180338
1991-10-29,0.0024288594376695484,0.0024288594376695484,0.0,0.7310420967848423,0.0,0.806257347102818,-0.266355727699476,2,MACRO_QUADRANT,1.1747644396345014,0.07601788996776779,0.0,0.2489134391725771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821286576122652,0.0,0.0,1.1590675021473065,1.1665451073096142,1.0089996629575766,0.8763872203831098
