Date,Open,High,Low,Close,Adj Close,Volume
2007-12-19,101.04000091552734,101.22000122070312,101.04000091552734,101.22000122070312,42.541961669921875,47900.0
2007-12-20,101.30999755859376,101.30999755859376,101.26000213623048,101.26000213623048,42.55876159667969,1500.0
2007-12-21,101.5,101.54000091552734,101.02999877929688,101.1500015258789,42.512542724609375,23500.0
2007-12-24,101.33000183105467,101.33000183105467,101.33000183105467,101.33000183105467,42.588165283203125,100.0
2007-12-26,101.29000091552734,101.41000366210938,101.29000091552734,101.41000366210938,42.62181854248047,400.0
2007-12-27,101.25,101.25,101.0999984741211,101.16999816894533,42.588584899902344,1300.0
2007-12-28,101.1999969482422,101.20999908447266,101.16999816894533,101.20999908447266,42.60540390014648,2900.0
2007-12-31,101.37000274658205,101.4000015258789,101.3499984741211,101.3499984741211,42.66434860229492,1600.0
2008-01-02,101.1500015258789,101.52999877929688,101.1500015258789,101.48999786376952,42.7232551574707,7600.0
2008-01-03,101.7699966430664,101.7699966430664,101.66999816894533,101.66999816894533,42.79901123046875,2300.0
2008-01-04,101.73999786376952,101.73999786376952,101.66000366210938,101.72000122070312,42.8200798034668,1800.0
2008-01-07,101.86000061035156,101.9499969482422,101.69000244140624,101.9499969482422,42.91689682006836,11000.0
2008-01-08,102.2300033569336,102.2300033569336,101.23999786376952,102.1999969482422,43.02214050292969,45700.0
2008-01-09,102.22000122070312,102.22000122070312,102.12000274658205,102.12000274658205,42.98847961425781,1400.0
2008-01-10,102.08999633789062,102.20999908447266,102.08999633789062,102.20999908447266,43.026371002197266,300.0
2008-01-11,102.0199966430664,102.06999969482422,101.83999633789062,101.83999633789062,42.87064743041992,1800.0
2008-01-14,102.0999984741211,102.19000244140624,102.0999984741211,102.19000244140624,43.0179557800293,13100.0
2008-01-15,102.26000213623048,102.36000061035156,102.26000213623048,102.36000061035156,43.089508056640625,104100.0
2008-01-16,102.33999633789062,102.5,102.11000061035156,102.5,43.148441314697266,3100.0
2008-01-17,102.4800033569336,102.4800033569336,102.3000030517578,102.41000366210938,43.11054611206055,45700.0
2008-01-18,102.05999755859376,102.4800033569336,102.0500030517578,102.47000122070312,43.13580322265625,4300.0
2008-01-22,102.0,102.01000213623048,101.5500030517578,101.9800033569336,42.92955017089844,6000.0
2008-01-23,102.04000091552734,102.25,101.9000015258789,102.0,42.937950134277344,12000.0
2008-01-24,102.2699966430664,102.2699966430664,101.76000213623048,102.0199966430664,42.94637680053711,26900.0
2008-01-25,102.05999755859376,102.25,102.05999755859376,102.18000030517578,43.01371765136719,1400.0
2008-01-28,102.11000061035156,102.13999938964844,102.11000061035156,102.13999938964844,42.99690628051758,2000.0
2008-01-29,102.22000122070312,102.22000122070312,101.97000122070312,101.97000122070312,42.92535400390625,1200.0
2008-01-30,101.88999938964844,102.27999877929688,101.88999938964844,102.27999877929688,43.055816650390625,2400.0
2008-01-31,102.3000030517578,102.33000183105467,102.1500015258789,102.30999755859376,43.06850051879883,600.0
2008-02-01,102.27999877929688,102.27999877929688,101.55999755859376,101.83999633789062,43.07102584838867,7300.0
2008-02-04,101.87999725341795,101.87999725341795,101.87999725341795,101.87999725341795,43.087890625,1100.0
2008-02-05,101.94000244140624,101.94000244140624,101.5,101.6500015258789,42.990631103515625,11600.0
2008-02-06,101.6500015258789,101.69000244140624,101.6500015258789,101.69000244140624,43.00754165649414,1900.0
2008-02-07,101.51000213623048,101.51000213623048,101.02999877929688,101.33000183105467,42.85530471801758,11200.0
2008-02-08,100.81999969482422,100.94000244140624,100.6999969482422,100.94000244140624,42.69036483764648,7300.0
2008-02-11,101.01000213623048,101.01000213623048,100.73999786376952,100.88999938964844,42.669212341308594,4300.0
2008-02-12,100.83999633789062,100.91999816894533,100.66000366210938,100.91999816894533,42.68186950683594,3300.0
2008-02-13,100.87999725341795,101.11000061035156,100.87999725341795,101.11000061035156,42.76225280761719,3200.0
2008-02-14,101.13999938964844,101.13999938964844,101.0199966430664,101.0999984741211,42.75802993774414,3500.0
2008-02-15,101.04000091552734,101.29000091552734,101.04000091552734,101.29000091552734,42.83835983276367,900.0
2008-02-19,100.81999969482422,100.81999969482422,100.52999877929688,100.52999877929688,42.51696014404297,2200.0
2008-02-20,100.52999877929688,100.52999877929688,100.52999877929688,100.52999877929688,42.51696014404297,0.0
2008-02-21,100.62999725341795,100.62999725341795,100.3000030517578,100.41999816894533,42.47040557861328,1600.0
2008-02-22,100.79000091552734,100.79000091552734,100.79000091552734,100.79000091552734,42.62693405151367,1700.0
2008-02-25,100.86000061035156,100.91999816894533,100.86000061035156,100.91999816894533,42.68186950683594,2100.0
2008-02-26,100.8499984741211,101.0199966430664,100.8499984741211,101.01000213623048,42.71995544433594,1100.0
2008-02-27,101.16000366210938,101.26000213623048,101.16000366210938,101.20999908447266,42.8045654296875,20600.0
2008-02-28,101.11000061035156,101.12000274658205,101.11000061035156,101.12000274658205,42.76649475097656,217400.0
2008-02-29,101.38999938964844,101.43000030517578,101.2699966430664,101.41999816894533,42.89335250854492,3000.0
2008-03-03,101.05999755859376,101.05999755859376,100.7300033569336,101.01000213623048,42.89931106567383,3500.0
2008-03-04,100.76000213623048,101.01000213623048,100.68000030517578,100.87999725341795,42.84407424926758,4100.0
2008-03-05,100.98999786376952,101.0199966430664,100.9000015258789,101.0199966430664,42.90358352661133,3400.0
2008-03-06,101.02999877929688,101.02999877929688,100.87000274658205,100.87000274658205,42.83986282348633,900.0
2008-03-07,100.8000030517578,100.8000030517578,100.6999969482422,100.7699966430664,42.79737091064453,3600.0
2008-03-10,100.8000030517578,100.8000030517578,100.77999877929688,100.77999877929688,42.80161666870117,1300.0
2008-03-11,100.69000244140624,100.69000244140624,100.5500030517578,100.69000244140624,42.763389587402344,1500.0
2008-03-12,100.81999969482422,100.81999969482422,100.73999786376952,100.73999786376952,42.78460693359375,5500.0
2008-03-13,100.77999877929688,100.83000183105467,100.38999938964844,100.5,42.68268585205078,6000.0
2008-03-14,100.83000183105467,100.94000244140624,100.69000244140624,100.94000244140624,42.869571685791016,7000.0
2008-03-17,100.5999984741211,100.7300033569336,100.52999877929688,100.7300033569336,42.78040313720703,700.0
2008-03-18,100.55999755859376,101.2300033569336,100.52999877929688,101.2300033569336,42.99272155761719,6600.0
2008-03-19,101.3000030517578,101.3499984741211,101.01000213623048,101.3499984741211,43.043731689453125,2100.0
2008-03-20,100.91000366210938,101.33000183105467,100.91000366210938,101.33000183105467,43.035194396972656,2100.0
2008-03-24,101.30999755859376,101.3499984741211,100.9800033569336,101.3499984741211,43.043731689453125,4300.0
2008-03-25,101.0999984741211,101.38999938964844,101.0999984741211,101.1500015258789,42.95875930786133,5400.0
2008-03-26,101.31999969482422,101.3499984741211,101.1999969482422,101.3499984741211,43.043731689453125,7400.0
2008-03-27,101.0199966430664,101.30999755859376,101.0199966430664,101.30999755859376,43.02669525146485,2200.0
2008-03-28,101.22000122070312,101.22000122070312,100.80999755859376,101.12000274658205,42.94602584838867,3900.0
2008-03-31,101.18000030517578,101.18000030517578,101.08000183105467,101.08999633789062,42.93326568603515,2300.0
2008-04-01,100.73999786376952,100.91000366210938,100.5,100.5199966430664,42.885929107666016,19500.0
2008-04-02,100.87999725341795,100.87999725341795,100.52999877929688,100.83000183105467,43.01820373535156,1800.0
2008-04-03,100.91999816894533,100.91999816894533,100.63999938964844,100.91000366210938,43.05233383178711,3700.0
2008-04-04,101.25,101.25,101.20999908447266,101.2300033569336,43.1888313293457,2900.0
2008-04-07,101.48999786376952,101.5,101.43000030517578,101.5,43.30403137207031,1600.0
2008-04-08,101.47000122070312,101.52999877929688,101.23999786376952,101.52999877929688,43.31682205200195,3400.0
2008-04-09,101.56999969482422,101.56999969482422,101.51000213623048,101.5199966430664,43.31255340576172,1200.0
2008-04-10,101.63999938964844,101.77999877929688,101.44000244140624,101.77999877929688,43.42348861694336,2300.0
2008-04-11,101.6500015258789,101.88999938964844,101.6500015258789,101.88999938964844,43.470420837402344,7600.0
2008-04-14,101.91999816894533,101.91999816894533,101.91999816894533,101.91999816894533,43.48320388793945,40500.0
2008-04-15,102.0,102.02999877929688,101.8499984741211,102.02999877929688,43.53017807006836,1000.0
2008-04-16,102.08000183105467,102.2699966430664,102.08000183105467,102.12000274658205,43.568546295166016,8800.0
2008-04-17,102.13999938964844,102.13999938964844,101.8000030517578,101.98999786376952,43.51307678222656,18500.0
2008-04-18,101.66999816894533,101.7699966430664,101.5,101.7699966430664,43.41924285888672,12800.0
2008-04-21,101.6999969482422,101.76000213623048,101.54000091552734,101.76000213623048,43.41494369506836,5000.0
2008-04-22,101.62999725341795,101.62999725341795,101.48999786376952,101.62999725341795,43.35951614379883,6400.0
2008-04-23,101.51000213623048,101.58999633789062,101.4000015258789,101.51000213623048,43.30829620361328,12800.0
2008-04-24,101.5,101.54000091552734,101.27999877929688,101.4499969482422,43.28271484375,11900.0
2008-04-25,101.3000030517578,101.3000030517578,101.0999984741211,101.3000030517578,43.21872329711914,6900.0
2008-04-28,101.0999984741211,101.1500015258789,100.91999816894533,101.1500015258789,43.15471267700195,2400.0
2008-04-29,101.36000061035156,101.36000061035156,101.01000213623048,101.16000366210938,43.158939361572266,4800.0
2008-04-30,101.48999786376952,101.8000030517578,101.27999877929688,101.8000030517578,43.43206405639648,8800.0
2008-05-01,101.2300033569336,101.56999969482422,101.2300033569336,101.5199966430664,43.50314712524414,4600.0
2008-05-02,101.9000015258789,101.94000244140624,101.88999938964844,101.94000244140624,43.683135986328125,7200.0
