Date,Open,High,Low,Close,Adj Close,Volume
2010-09-09,102.5,102.5,101.13999938964844,101.31999969482422,76.99421691894531,26500.0
2010-09-10,101.68000030517578,101.86000061035156,101.3000030517578,101.77999877929688,77.34379577636719,8600.0
2010-09-13,102.95999908447266,103.13999938964844,102.5,103.05999755859376,78.31648254394531,33750.0
2010-09-14,102.83999633789062,103.4800033569336,102.37999725341795,103.04000091552734,78.30126953125,59400.0
2010-09-15,102.62000274658205,103.37999725341795,102.4000015258789,103.3000030517578,78.49884796142578,9250.0
2010-09-16,103.0199966430664,103.31999969482422,102.6999969482422,103.26000213623048,78.46849060058594,59550.0
2010-09-17,103.87999725341795,103.87999725341795,103.0199966430664,103.36000061035156,78.54444885253906,49350.0
2010-09-20,103.73999786376952,105.04000091552734,103.45999908447266,105.04000091552734,79.82111358642578,19000.0
2010-09-21,105.0199966430664,105.44000244140624,104.27999877929688,104.72000122070312,79.5779037475586,19250.0
2010-09-22,104.55999755859376,105.04000091552734,103.95999908447266,104.16000366210938,79.15238952636719,18100.0
2010-09-23,103.31999969482422,104.33999633789062,103.12000274658205,103.3000030517578,78.49884796142578,33350.0
2010-09-24,103.94000244140624,104.9000015258789,103.86000061035156,104.83999633789062,80.101806640625,24100.0
2010-09-27,104.9800033569336,104.9800033569336,104.33999633789062,104.33999633789062,79.71979522705078,15000.0
2010-09-28,104.31999969482422,105.0199966430664,103.41999816894533,105.0199966430664,80.23933410644531,49850.0
2010-09-29,104.58000183105467,104.91999816894533,104.22000122070312,104.5199966430664,79.85730743408203,15900.0
2010-09-30,105.1999969482422,105.68000030517578,103.95999908447266,104.36000061035156,79.73506927490234,44750.0
2010-10-01,105.08000183105467,105.16000366210938,104.16000366210938,104.72000122070312,80.01009368896484,17100.0
2010-10-04,105.26000213623048,105.26000213623048,103.5,103.83999633789062,79.33777618408203,88700.0
2010-10-05,105.0199966430664,106.1999969482422,104.81999969482422,106.12000274658205,81.07977294921875,19850.0
2010-10-06,106.12000274658205,106.27999877929688,105.62000274658205,105.94000244140624,80.94224548339844,276900.0
2010-10-07,106.5,106.5,105.31999969482422,105.87999725341795,80.8963623046875,49900.0
2010-10-08,106.0199966430664,106.73999786376952,105.66000366210938,106.68000030517578,81.50764465332031,61550.0
2010-10-11,106.72000122070312,106.83999633789062,106.27999877929688,106.5,81.3700942993164,14200.0
2010-10-12,106.37999725341795,107.23999786376952,105.73999786376952,107.12000274658205,81.84381866455078,42050.0
2010-10-13,107.58000183105467,108.27999877929688,107.23999786376952,107.76000213623048,82.33280944824219,74450.0
2010-10-14,107.6999969482422,107.81999969482422,106.8000030517578,107.36000061035156,82.02718353271484,19100.0
2010-10-15,108.04000091552734,108.08000183105467,106.72000122070312,107.55999755859376,82.17998504638672,54950.0
2010-10-18,107.62000274658205,108.44000244140624,107.44000244140624,108.33999633789062,82.77591705322266,22850.0
2010-10-19,107.13999938964844,107.68000030517578,106.0199966430664,106.62000274658205,81.46178436279297,38550.0
2010-10-20,106.94000244140624,108.16000366210938,106.94000244140624,107.76000213623048,82.33280944824219,22800.0
2010-10-21,108.26000213623048,108.76000213623048,107.3000030517578,107.91999816894533,82.45503234863281,29400.0
2010-10-22,108.16000366210938,108.1999969482422,107.94000244140624,108.18000030517578,82.6536865234375,24850.0
2010-10-25,109.0199966430664,109.27999877929688,108.45999908447266,108.5,82.89816284179688,29600.0
2010-10-26,107.91999816894533,108.55999755859376,107.87999725341795,108.4800033569336,82.88291931152344,15000.0
2010-10-27,107.73999786376952,108.22000122070312,107.22000122070312,108.13999938964844,82.62312316894531,17150.0
2010-10-28,108.76000213623048,108.81999969482422,107.76000213623048,108.22000122070312,82.68425750732422,19250.0
2010-10-29,108.0999984741211,108.41999816894533,108.0,108.3000030517578,82.74536895751953,13400.0
2010-11-01,108.91999816894533,109.41999816894533,107.76000213623048,108.36000061035156,82.79119873046875,51550.0
2010-11-02,109.22000122070312,109.41999816894533,108.86000061035156,109.1999969482422,83.43299865722656,26100.0
2010-11-03,109.41999816894533,109.66000366210938,108.31999969482422,109.66000366210938,83.78447723388672,31850.0
2010-11-04,110.9000015258789,111.8000030517578,110.73999786376952,111.72000122070312,85.3583984375,49000.0
2010-11-05,111.9000015258789,112.3000030517578,111.68000030517578,112.16000366210938,85.6945571899414,48300.0
2010-11-08,111.87999725341795,112.08000183105467,111.5,112.0199966430664,85.58757781982422,43400.0
2010-11-09,112.18000030517578,112.3000030517578,110.8000030517578,111.13999938964844,84.9152603149414,35700.0
2010-11-10,111.16000366210938,111.5999984741211,110.31999969482422,111.55999755859376,85.23612213134766,28200.0
2010-11-11,110.68000030517578,111.27999877929688,110.41999816894533,111.1999969482422,84.96107482910156,24000.0
2010-11-12,110.4000015258789,110.86000061035156,109.37999725341795,109.81999969482422,83.90670776367188,39450.0
2010-11-15,110.3000030517578,110.5199966430664,109.63999938964844,109.72000122070312,83.83030700683594,202750.0
2010-11-16,109.0199966430664,109.0199966430664,107.4800033569336,107.95999908447266,82.48560333251953,32850.0
2010-11-17,108.05999755859376,108.45999908447266,107.77999877929688,108.04000091552734,82.5467300415039,42450.0
2010-11-18,109.08000183105467,109.91999816894533,109.08000183105467,109.63999938964844,83.76919555664062,26100.0
2010-11-19,109.5,109.94000244140624,109.04000091552734,109.9000015258789,83.96784210205078,20250.0
2010-11-22,109.41999816894533,109.8000030517578,108.58000183105467,109.8000030517578,83.89142608642578,25350.0
2010-11-23,108.55999755859376,108.63999938964844,107.91999816894533,108.26000213623048,82.71482849121094,142400.0
2010-11-24,108.94000244140624,109.77999877929688,108.94000244140624,109.66000366210938,83.78447723388672,30100.0
2010-11-26,108.95999908447266,109.4000015258789,108.81999969482422,109.04000091552734,83.31073760986328,32650.0
2010-11-29,108.36000061035156,109.16000366210938,107.66000366210938,108.94000244140624,83.23438262939453,46000.0
2010-11-30,107.95999908447266,108.86000061035156,107.81999969482422,108.18000030517578,82.6536865234375,91950.0
2010-12-01,109.91999816894533,110.73999786376952,109.87999725341795,110.62000274658205,84.5179672241211,33350.0
2010-12-02,110.73999786376952,112.0999984741211,110.73999786376952,112.05999755859376,85.61814880371094,60650.0
2010-12-03,111.66000366210938,112.45999908447266,111.63999938964844,112.33999633789062,85.83208465576172,184100.0
2010-12-06,112.16000366210938,112.41999816894533,112.0,112.1999969482422,85.72513580322266,64150.0
2010-12-07,113.33999633789062,113.37999725341795,112.1999969482422,112.23999786376952,85.75568389892578,109000.0
